BaseCode,SectionBreakStartKM,SectionBreakFinishKM
ARTC-12,211.34,211.36
ARTC-12,211.36,211.38
ARTC-12,211.38,211.4
ARTC-12,211.4,211.42
ARTC-12,211.42,211.44
ARTC-12,211.44,211.46
ARTC-12,211.46,211.48
ARTC-12,211.48,211.5
ARTC-12,211.5,211.52
ARTC-12,211.52,211.54
ARTC-12,211.54,211.56
ARTC-12,211.56,211.58
ARTC-12,211.58,211.6
ARTC-12,211.6,211.62
ARTC-12,211.62,211.64
ARTC-12,211.64,211.66
ARTC-12,211.66,211.68
ARTC-12,211.68,211.7
ARTC-12,211.7,211.72
ARTC-12,211.72,211.74
ARTC-12,211.74,211.76
ARTC-12,211.76,211.78
ARTC-12,211.78,211.8
ARTC-12,211.8,211.82
ARTC-12,211.82,211.84
ARTC-12,211.84,211.86
ARTC-12,211.86,211.88
ARTC-12,211.88,211.9
ARTC-12,211.9,211.92
ARTC-12,211.92,211.94
ARTC-12,211.94,211.96
ARTC-12,211.96,211.98
ARTC-12,211.98,212
ARTC-12,212,212.02
ARTC-12,212.02,212.04
ARTC-12,212.04,212.06
ARTC-12,212.06,212.08
ARTC-12,212.08,212.1
ARTC-12,212.1,212.12
ARTC-12,212.12,212.14
ARTC-12,212.14,212.16
ARTC-12,212.16,212.18
ARTC-12,212.18,212.2
ARTC-12,212.2,212.22
ARTC-12,212.22,212.24
ARTC-12,212.24,212.26
ARTC-12,212.26,212.28
ARTC-12,212.28,212.3
ARTC-12,212.3,212.32
ARTC-12,212.32,212.34
ARTC-12,212.34,212.36
ARTC-12,212.36,212.38
ARTC-12,212.38,212.4
ARTC-12,212.4,212.42
ARTC-12,212.42,212.44
ARTC-12,212.44,212.46
ARTC-12,212.46,212.48
ARTC-12,212.48,212.5
ARTC-12,212.5,212.52
ARTC-12,212.52,212.54
ARTC-12,212.54,212.56
ARTC-12,212.56,212.58
ARTC-12,212.58,212.6
ARTC-12,212.6,212.62
ARTC-12,212.62,212.64
ARTC-12,212.64,212.66
ARTC-12,212.66,212.68
ARTC-12,212.68,212.7
ARTC-12,212.7,212.72
ARTC-12,212.72,212.74
ARTC-12,212.74,212.76
ARTC-12,212.76,212.78
ARTC-12,212.78,212.8
ARTC-12,212.8,212.82
ARTC-12,212.82,212.84
ARTC-12,212.84,212.86
ARTC-12,212.86,212.88
ARTC-12,212.88,212.9
ARTC-12,212.9,212.92
ARTC-12,212.92,212.94
ARTC-12,212.94,212.96
ARTC-12,212.96,212.98
ARTC-12,212.98,213
ARTC-12,213,213.02
ARTC-12,213.02,213.04
ARTC-12,213.04,213.06
ARTC-12,213.06,213.08
ARTC-12,213.08,213.1
ARTC-12,213.1,213.12
ARTC-12,213.12,213.14
ARTC-12,213.14,213.16
ARTC-12,213.16,213.18
ARTC-12,213.18,213.2
ARTC-12,213.2,213.22
ARTC-12,213.22,213.24
ARTC-12,213.24,213.26
ARTC-12,213.26,213.28
ARTC-12,213.28,213.3
ARTC-12,213.3,213.32
ARTC-12,213.32,213.34
ARTC-12,213.34,213.36
ARTC-12,213.36,213.38
ARTC-12,213.38,213.4
ARTC-12,213.4,213.42
ARTC-12,213.42,213.44
ARTC-12,213.44,213.46
ARTC-12,213.46,213.48
ARTC-12,213.48,213.5
ARTC-12,213.5,213.52
ARTC-12,213.52,213.54
ARTC-12,213.54,213.56
ARTC-12,213.56,213.58
ARTC-12,213.58,213.6
ARTC-12,213.6,213.62
ARTC-12,213.62,213.64
ARTC-12,213.64,213.66
ARTC-12,213.66,213.68
ARTC-12,213.68,213.7
ARTC-12,213.7,213.72
ARTC-12,213.72,213.74
ARTC-12,213.74,213.76
ARTC-12,213.76,213.78
ARTC-12,213.78,213.8
ARTC-12,213.8,213.82
ARTC-12,213.82,213.84
ARTC-12,213.84,213.86
ARTC-12,213.86,213.88
ARTC-12,213.88,213.9
ARTC-12,213.9,213.92
ARTC-12,213.92,213.94
ARTC-12,213.94,213.96
ARTC-12,213.96,213.98
ARTC-12,213.98,214
ARTC-12,214,214.02
ARTC-12,214.02,214.04
ARTC-12,214.04,214.06
ARTC-12,214.06,214.08
ARTC-12,214.08,214.1
ARTC-12,214.1,214.12
ARTC-12,214.12,214.14
ARTC-12,214.14,214.16
ARTC-12,214.16,214.18
ARTC-12,214.18,214.2
ARTC-12,214.2,214.22
ARTC-12,214.22,214.24
ARTC-12,214.24,214.26
ARTC-12,214.26,214.28
ARTC-12,214.28,214.3
ARTC-12,214.3,214.32
ARTC-12,214.32,214.34
ARTC-12,214.34,214.36
ARTC-12,214.36,214.38
ARTC-12,214.38,214.4
ARTC-12,214.4,214.42
ARTC-12,214.42,214.44
ARTC-12,214.44,214.46
ARTC-12,214.46,214.48
ARTC-12,214.48,214.5
ARTC-12,214.5,214.52
ARTC-12,214.52,214.54
ARTC-12,214.54,214.56
ARTC-12,214.56,214.58
ARTC-12,214.58,214.6
ARTC-12,214.6,214.62
ARTC-12,214.62,214.64
ARTC-12,214.64,214.66
ARTC-12,214.66,214.68
ARTC-12,214.68,214.7
ARTC-12,214.7,214.72
ARTC-12,214.72,214.74
ARTC-12,214.74,214.76
ARTC-12,214.76,214.78
ARTC-12,214.78,214.8
ARTC-12,214.8,214.82
ARTC-12,214.82,214.84
ARTC-12,214.84,214.86
ARTC-12,214.86,214.88
ARTC-12,214.88,214.9
ARTC-12,214.9,214.92
ARTC-12,214.92,214.94
ARTC-12,214.94,214.96
ARTC-12,214.96,214.98
ARTC-12,214.98,215
ARTC-12,215,215.02
ARTC-12,215.02,215.04
ARTC-12,215.04,215.06
ARTC-12,215.06,215.08
ARTC-12,215.08,215.1
ARTC-12,215.1,215.12
ARTC-12,215.12,215.14
ARTC-12,215.14,215.16
ARTC-12,215.16,215.18
ARTC-12,215.18,215.2
ARTC-12,215.2,215.22
ARTC-12,215.22,215.24
ARTC-12,215.24,215.26
ARTC-12,215.26,215.28
ARTC-12,215.28,215.3
ARTC-12,215.3,215.32
ARTC-12,215.32,215.34
ARTC-12,215.34,215.36
ARTC-12,215.36,215.38
ARTC-12,215.38,215.4
ARTC-12,215.4,215.42
ARTC-12,215.42,215.44
ARTC-12,215.44,215.46
ARTC-12,215.46,215.48
ARTC-12,215.48,215.5
ARTC-12,215.5,215.52
ARTC-12,215.52,215.54
ARTC-12,215.54,215.56
ARTC-12,215.56,215.58
ARTC-12,215.58,215.6
ARTC-12,215.6,215.62
ARTC-12,215.62,215.64
ARTC-12,215.64,215.66
ARTC-12,215.66,215.68
ARTC-12,215.68,215.7
ARTC-12,215.7,215.72
ARTC-12,215.72,215.74
ARTC-12,215.74,215.76
ARTC-12,215.76,215.78
ARTC-12,215.78,215.8
ARTC-12,215.8,215.82
ARTC-12,215.82,215.84
ARTC-12,215.84,215.86
ARTC-12,215.86,215.88
ARTC-12,215.88,215.9
ARTC-12,215.9,215.92
ARTC-12,215.92,215.94
ARTC-12,215.94,215.96
ARTC-12,215.96,215.98
ARTC-12,215.98,216
ARTC-12,216,216.02
ARTC-12,216.02,216.04
ARTC-12,216.04,216.06
ARTC-12,216.06,216.08
ARTC-12,216.08,216.1
ARTC-12,216.1,216.12
ARTC-12,216.12,216.14
ARTC-12,216.14,216.16
ARTC-12,216.16,216.18
ARTC-12,216.18,216.2
ARTC-12,216.2,216.22
ARTC-12,216.22,216.24
ARTC-12,216.24,216.26
ARTC-12,216.26,216.28
ARTC-12,216.28,216.3
ARTC-12,216.3,216.32
ARTC-12,216.32,216.34
ARTC-12,216.34,216.36
ARTC-12,216.36,216.38
ARTC-12,216.38,216.4
ARTC-12,216.4,216.42
ARTC-12,216.42,216.44
ARTC-12,216.44,216.46
ARTC-12,216.46,216.48
ARTC-12,216.48,216.5
ARTC-12,216.5,216.52
ARTC-12,216.52,216.54
ARTC-12,216.54,216.56
ARTC-12,216.56,216.58
ARTC-12,216.58,216.6
ARTC-12,216.6,216.62
ARTC-12,216.62,216.64
ARTC-12,216.64,216.66
ARTC-12,216.66,216.68
ARTC-12,216.68,216.7
ARTC-12,216.7,216.72
ARTC-12,216.72,216.74
ARTC-12,216.74,216.76
ARTC-12,216.76,216.78
ARTC-12,216.78,216.8
ARTC-12,216.8,216.82
ARTC-12,216.82,216.84
ARTC-12,216.84,216.86
ARTC-12,216.86,216.88
ARTC-12,216.88,216.9
ARTC-12,216.9,216.92
ARTC-12,216.92,216.94
ARTC-12,216.94,216.96
ARTC-12,216.96,216.98
ARTC-12,216.98,217
ARTC-12,217,217.02
ARTC-12,217.02,217.04
ARTC-12,217.04,217.06
ARTC-12,217.06,217.08
ARTC-12,217.08,217.1
ARTC-12,217.1,217.12
ARTC-12,217.12,217.14
ARTC-12,217.14,217.16
ARTC-12,217.16,217.18
ARTC-12,217.18,217.2
ARTC-12,217.2,217.22
ARTC-12,217.22,217.24
ARTC-12,217.24,217.26
ARTC-12,217.26,217.28
ARTC-12,217.28,217.3
ARTC-12,217.3,217.32
ARTC-12,217.32,217.34
ARTC-12,217.34,217.36
ARTC-12,217.36,217.38
ARTC-12,217.38,217.4
ARTC-12,217.4,217.42
ARTC-12,217.42,217.44
ARTC-12,217.44,217.46
ARTC-12,217.46,217.48
ARTC-12,217.48,217.5
ARTC-12,217.5,217.52
ARTC-12,217.52,217.54
ARTC-12,217.54,217.56
ARTC-12,217.56,217.58
ARTC-12,217.58,217.6
ARTC-12,217.6,217.62
ARTC-12,217.62,217.64
ARTC-12,217.64,217.66
ARTC-12,217.66,217.68
ARTC-12,217.68,217.7
ARTC-12,217.7,217.72
ARTC-12,217.72,217.74
ARTC-12,217.74,217.76
ARTC-12,217.76,217.78
ARTC-12,217.78,217.8
ARTC-12,217.8,217.82
ARTC-12,217.82,217.84
ARTC-12,217.84,217.86
ARTC-12,217.86,217.88
ARTC-12,217.88,217.9
ARTC-12,217.9,217.92
ARTC-12,217.92,217.94
ARTC-12,217.94,217.96
ARTC-12,217.96,217.98
ARTC-12,217.98,218
ARTC-12,218,218.02
ARTC-12,218.02,218.04
ARTC-12,218.04,218.06
ARTC-12,218.06,218.08
ARTC-12,218.08,218.1
ARTC-12,218.1,218.12
ARTC-12,218.12,218.14
ARTC-12,218.14,218.16
ARTC-12,218.16,218.18
ARTC-12,218.18,218.2
ARTC-12,218.2,218.22
ARTC-12,218.22,218.24
ARTC-12,218.24,218.26
ARTC-12,218.26,218.28
ARTC-12,218.28,218.3
ARTC-12,218.3,218.32
ARTC-12,218.32,218.34
ARTC-12,218.34,218.36
ARTC-12,218.36,218.38
ARTC-12,218.38,218.4
ARTC-12,218.4,218.42
ARTC-12,218.42,218.44
ARTC-12,218.44,218.46
ARTC-12,218.46,218.48
ARTC-12,218.48,218.5
ARTC-12,218.5,218.52
ARTC-12,218.52,218.54
ARTC-12,218.54,218.56
ARTC-12,218.56,218.58
ARTC-12,218.58,218.6
ARTC-12,218.6,218.62
ARTC-12,218.62,218.64
ARTC-12,218.64,218.66
ARTC-12,218.66,218.68
ARTC-12,218.68,218.7
ARTC-12,218.7,218.72
ARTC-12,218.72,218.74
ARTC-12,218.74,218.76
ARTC-12,218.76,218.78
ARTC-12,218.78,218.8
ARTC-12,218.8,218.82
ARTC-12,218.82,218.84
ARTC-12,218.84,218.86
ARTC-12,218.86,218.88
ARTC-12,218.88,218.9
ARTC-12,218.9,218.92
ARTC-12,218.92,218.94
ARTC-12,218.94,218.96
ARTC-12,218.96,218.98
ARTC-12,218.98,219
ARTC-12,219,219.02
ARTC-12,219.02,219.04
ARTC-12,219.04,219.06
ARTC-12,219.06,219.08
ARTC-12,219.08,219.1
ARTC-12,219.1,219.12
ARTC-12,219.12,219.14
ARTC-12,219.14,219.16
ARTC-12,219.16,219.18
ARTC-12,219.18,219.2
ARTC-12,219.2,219.22
ARTC-12,219.22,219.24
ARTC-12,219.24,219.26
ARTC-12,219.26,219.28
ARTC-12,219.28,219.3
ARTC-12,219.3,219.32
ARTC-12,219.32,219.34
ARTC-12,219.34,219.36
ARTC-12,219.36,219.38
ARTC-12,219.38,219.4
ARTC-12,219.4,219.42
ARTC-12,219.42,219.44
ARTC-12,219.44,219.46
ARTC-12,219.46,219.48
ARTC-12,219.48,219.5
ARTC-12,219.5,219.52
ARTC-12,219.52,219.54
ARTC-12,219.54,219.56
ARTC-12,219.56,219.58
ARTC-12,219.58,219.6
ARTC-12,219.6,219.62
ARTC-12,219.62,219.64
ARTC-12,219.64,219.66
ARTC-12,219.66,219.68
ARTC-12,219.68,219.7
ARTC-12,219.7,219.72
ARTC-12,219.72,219.74
ARTC-12,219.74,219.76
ARTC-12,219.76,219.78
ARTC-12,219.78,219.8
ARTC-12,219.8,219.82
ARTC-12,219.82,219.84
ARTC-12,219.84,219.86
ARTC-12,219.86,219.88
ARTC-12,219.88,219.9
ARTC-12,219.9,219.92
ARTC-12,219.92,219.94
ARTC-12,219.94,219.96
ARTC-12,219.96,219.98
ARTC-12,219.98,220
ARTC-12,220,220.02
ARTC-12,220.02,220.04
ARTC-12,220.04,220.06
ARTC-12,220.06,220.08
ARTC-12,220.08,220.1
ARTC-12,220.1,220.12
ARTC-12,220.12,220.14
ARTC-12,220.14,220.16
ARTC-12,220.16,220.18
ARTC-12,220.18,220.2
ARTC-12,220.2,220.22
ARTC-12,220.22,220.24
ARTC-12,220.24,220.26
ARTC-12,220.26,220.28
ARTC-12,220.28,220.3
ARTC-12,220.3,220.32
ARTC-12,220.32,220.34
ARTC-12,220.34,220.36
ARTC-12,220.36,220.38
ARTC-12,220.38,220.4
ARTC-12,220.4,220.42
ARTC-12,220.42,220.44
ARTC-12,220.44,220.46
ARTC-12,220.46,220.48
ARTC-12,220.48,220.5
ARTC-12,220.5,220.52
ARTC-12,220.52,220.54
ARTC-12,220.54,220.56
ARTC-12,220.56,220.58
ARTC-12,220.58,220.6
ARTC-12,220.6,220.62
ARTC-12,220.62,220.64
ARTC-12,220.64,220.66
ARTC-12,220.66,220.68
ARTC-12,220.68,220.7
ARTC-12,220.7,220.72
ARTC-12,220.72,220.74
ARTC-12,220.74,220.76
ARTC-12,220.76,220.78
ARTC-12,220.78,220.8
ARTC-12,220.8,220.82
ARTC-12,220.82,220.84
ARTC-12,220.84,220.86
ARTC-12,220.86,220.88
ARTC-12,220.88,220.9
ARTC-12,220.9,220.92
ARTC-12,220.92,220.94
ARTC-12,220.94,220.96
ARTC-12,220.96,220.98
ARTC-12,220.98,221
ARTC-12,221,221.02
ARTC-12,221.02,221.04
ARTC-12,221.04,221.06
ARTC-12,221.06,221.08
ARTC-12,221.08,221.1
ARTC-12,221.1,221.12
ARTC-12,221.12,221.14
ARTC-12,221.14,221.16
ARTC-12,221.16,221.18
ARTC-12,221.18,221.2
ARTC-12,221.2,221.22
ARTC-12,221.22,221.24
ARTC-12,221.24,221.26
ARTC-12,221.26,221.28
ARTC-12,221.28,221.3
ARTC-12,221.3,221.32
ARTC-12,221.32,221.34
ARTC-12,221.34,221.36
ARTC-12,221.36,221.38
ARTC-12,221.38,221.4
ARTC-12,221.4,221.42
ARTC-12,221.42,221.44
ARTC-12,221.44,221.46
ARTC-12,221.46,221.48
ARTC-12,221.48,221.5
ARTC-12,221.5,221.52
ARTC-12,221.52,221.54
ARTC-12,221.54,221.56
ARTC-12,221.56,221.58
ARTC-12,221.58,221.6
ARTC-12,221.6,221.62
ARTC-12,221.62,221.64
ARTC-12,221.64,221.66
ARTC-12,221.66,221.68
ARTC-12,221.68,221.7
ARTC-12,221.7,221.72
ARTC-12,221.72,221.74
ARTC-12,221.74,221.76
ARTC-12,221.76,221.78
ARTC-12,221.78,221.8
ARTC-12,221.8,221.82
ARTC-12,221.82,221.84
ARTC-12,221.84,221.86
ARTC-12,221.86,221.88
ARTC-12,221.88,221.9
ARTC-12,221.9,221.92
ARTC-12,221.92,221.94
ARTC-12,221.94,221.96
ARTC-12,221.96,221.98
ARTC-12,221.98,222
ARTC-12,222,222.02
ARTC-12,222.02,222.04
ARTC-12,222.04,222.06
ARTC-12,222.06,222.08
ARTC-12,222.08,222.1
ARTC-12,222.1,222.12
ARTC-12,222.12,222.14
ARTC-12,222.14,222.16
ARTC-12,222.16,222.18
ARTC-12,222.18,222.2
ARTC-12,222.2,222.22
ARTC-12,222.22,222.24
ARTC-12,222.24,222.26
ARTC-12,222.26,222.28
ARTC-12,222.28,222.3
ARTC-12,222.3,222.32
ARTC-12,222.32,222.34
ARTC-12,222.34,222.36
ARTC-12,222.36,222.38
ARTC-12,222.38,222.4
ARTC-12,222.4,222.42
ARTC-12,222.42,222.44
ARTC-12,222.44,222.46
ARTC-12,222.46,222.48
ARTC-12,222.48,222.5
ARTC-12,222.5,222.52
ARTC-12,222.52,222.54
ARTC-12,222.54,222.56
ARTC-12,222.56,222.58
ARTC-12,222.58,222.6
ARTC-12,222.6,222.62
ARTC-12,222.62,222.64
ARTC-12,222.64,222.66
ARTC-12,222.66,222.68
ARTC-12,222.68,222.7
ARTC-12,222.7,222.72
ARTC-12,222.72,222.74
ARTC-12,222.74,222.76
ARTC-12,222.76,222.78
ARTC-12,222.78,222.8
ARTC-12,222.8,222.82
ARTC-12,222.82,222.84
ARTC-12,222.84,222.86
ARTC-12,222.86,222.88
ARTC-12,222.88,222.9
ARTC-12,222.9,222.92
ARTC-12,222.92,222.94
ARTC-12,222.94,222.96
ARTC-12,222.96,222.98
ARTC-12,222.98,223
ARTC-12,223,223.02
ARTC-12,223.02,223.04
ARTC-12,223.04,223.06
ARTC-12,223.06,223.08
ARTC-12,223.08,223.1
ARTC-12,223.1,223.12
ARTC-12,223.12,223.14
ARTC-12,223.14,223.16
ARTC-12,223.16,223.18
ARTC-12,223.18,223.2
ARTC-12,223.2,223.22
ARTC-12,223.22,223.24
ARTC-12,223.24,223.26
ARTC-12,223.26,223.28
ARTC-12,223.28,223.3
ARTC-12,223.3,223.32
ARTC-12,223.32,223.34
ARTC-12,223.34,223.36
ARTC-12,223.36,223.38
ARTC-12,223.38,223.4
ARTC-12,223.4,223.42
ARTC-12,223.42,223.44
ARTC-12,223.44,223.46
ARTC-12,223.46,223.48
ARTC-12,223.48,223.5
ARTC-12,223.5,223.52
ARTC-12,223.52,223.54
ARTC-12,223.54,223.56
ARTC-12,223.56,223.58
ARTC-12,223.58,223.6
ARTC-12,223.6,223.62
ARTC-12,223.62,223.64
ARTC-12,223.64,223.66
ARTC-12,223.66,223.68
ARTC-12,223.68,223.7
ARTC-12,223.7,223.72
ARTC-12,223.72,223.74
ARTC-12,223.74,223.76
ARTC-12,223.76,223.78
ARTC-12,223.78,223.8
ARTC-12,223.8,223.82
ARTC-12,223.82,223.84
ARTC-12,223.84,223.86
ARTC-12,223.86,223.88
ARTC-12,223.88,223.9
ARTC-12,223.9,223.92
ARTC-12,223.92,223.94
ARTC-12,223.94,223.96
ARTC-12,223.96,223.98
ARTC-12,223.98,224
ARTC-12,224,224.02
ARTC-12,224.02,224.04
ARTC-12,224.04,224.06
ARTC-12,224.06,224.08
ARTC-12,224.08,224.1
ARTC-12,224.1,224.12
ARTC-12,224.12,224.14
ARTC-12,224.14,224.16
ARTC-12,224.16,224.18
ARTC-12,224.18,224.2
ARTC-12,224.2,224.22
ARTC-12,224.22,224.24
ARTC-12,224.24,224.26
ARTC-12,224.26,224.28
ARTC-12,224.28,224.3
ARTC-12,224.3,224.32
ARTC-12,224.32,224.34
ARTC-12,224.34,224.36
ARTC-12,224.36,224.38
ARTC-12,224.38,224.4
ARTC-12,224.4,224.42
ARTC-12,224.42,224.44
ARTC-12,224.44,224.46
ARTC-12,224.46,224.48
ARTC-12,224.48,224.5
ARTC-12,224.5,224.52
ARTC-12,224.52,224.54
ARTC-12,224.54,224.56
ARTC-12,224.56,224.58
ARTC-12,224.58,224.6
ARTC-12,224.6,224.62
ARTC-12,224.62,224.64
ARTC-12,224.64,224.66
ARTC-12,224.66,224.68
ARTC-12,224.68,224.7
ARTC-12,224.7,224.72
ARTC-12,224.72,224.74
ARTC-12,224.74,224.76
ARTC-12,224.76,224.78
ARTC-12,224.78,224.8
ARTC-12,224.8,224.82
ARTC-12,224.82,224.84
ARTC-12,224.84,224.86
ARTC-12,224.86,224.88
ARTC-12,224.88,224.9
ARTC-12,224.9,224.92
ARTC-12,224.92,224.94
ARTC-12,224.94,224.96
ARTC-12,224.96,224.98
ARTC-12,224.98,225
ARTC-12,225,225.02
ARTC-12,225.02,225.04
ARTC-12,225.04,225.06
ARTC-12,225.06,225.08
ARTC-12,225.08,225.1
ARTC-12,225.1,225.12
ARTC-12,225.12,225.14
ARTC-12,225.14,225.16
ARTC-12,225.16,225.18
ARTC-12,225.18,225.2
ARTC-12,225.2,225.22
ARTC-12,225.22,225.24
ARTC-12,225.24,225.26
ARTC-12,225.26,225.28
ARTC-12,225.28,225.3
ARTC-12,225.3,225.32
ARTC-12,225.32,225.34
ARTC-12,225.34,225.36
ARTC-12,225.36,225.38
ARTC-12,225.38,225.4
ARTC-12,225.4,225.42
ARTC-12,225.42,225.44
ARTC-12,225.44,225.46
ARTC-12,225.46,225.48
ARTC-12,225.48,225.5
ARTC-12,225.5,225.52
ARTC-12,225.52,225.54
ARTC-12,225.54,225.56
ARTC-12,225.56,225.58
ARTC-12,225.58,225.6
ARTC-12,225.6,225.62
ARTC-12,225.62,225.64
ARTC-12,225.64,225.66
ARTC-12,225.66,225.68
ARTC-12,225.68,225.7
ARTC-12,225.7,225.72
ARTC-12,225.72,225.74
ARTC-12,225.74,225.76
ARTC-12,225.76,225.78
ARTC-12,225.78,225.8
ARTC-12,225.8,225.82
ARTC-12,225.82,225.84
ARTC-12,225.84,225.86
ARTC-12,225.86,225.88
ARTC-12,225.88,225.9
ARTC-12,225.9,225.92
ARTC-12,225.92,225.94
ARTC-12,225.94,225.96
ARTC-12,225.96,225.98
ARTC-12,225.98,226
ARTC-12,226,226.02
ARTC-12,226.02,226.04
ARTC-12,226.04,226.06
ARTC-12,226.06,226.08
ARTC-12,226.08,226.1
ARTC-12,226.1,226.12
ARTC-12,226.12,226.14
ARTC-12,226.14,226.16
ARTC-12,226.16,226.18
ARTC-12,226.18,226.2
ARTC-12,226.2,226.22
ARTC-12,226.22,226.24
ARTC-12,226.24,226.26
ARTC-12,226.26,226.28
ARTC-12,226.28,226.3
ARTC-12,226.3,226.32
ARTC-12,226.32,226.34
ARTC-12,226.34,226.36
ARTC-12,226.36,226.38
ARTC-12,226.38,226.4
ARTC-12,226.4,226.42
ARTC-12,226.42,226.44
ARTC-12,226.44,226.46
ARTC-12,226.46,226.48
ARTC-12,226.48,226.5
ARTC-12,226.5,226.52
ARTC-12,226.52,226.54
ARTC-12,226.54,226.56
ARTC-12,226.56,226.58
ARTC-12,226.58,226.6
ARTC-12,226.6,226.62
ARTC-12,226.62,226.64
ARTC-12,226.64,226.66
ARTC-12,226.66,226.68
ARTC-12,226.68,226.7
ARTC-12,226.7,226.72
ARTC-12,226.72,226.74
ARTC-12,226.74,226.76
ARTC-12,226.76,226.78
ARTC-12,226.78,226.8
ARTC-12,226.8,226.82
ARTC-12,226.82,226.84
ARTC-12,226.84,226.86
ARTC-12,226.86,226.88
ARTC-12,226.88,226.9
ARTC-12,226.9,226.92
ARTC-12,226.92,226.94
ARTC-12,226.94,226.96
ARTC-12,226.96,226.98
ARTC-12,226.98,227
ARTC-12,227,227.02
ARTC-12,227.02,227.04
ARTC-12,227.04,227.06
ARTC-12,227.06,227.08
ARTC-12,227.08,227.1
ARTC-12,227.1,227.12
ARTC-12,227.12,227.14
ARTC-12,227.14,227.16
ARTC-12,227.16,227.18
ARTC-12,227.18,227.2
ARTC-12,227.2,227.22
ARTC-12,227.22,227.24
ARTC-12,227.24,227.26
ARTC-12,227.26,227.28
ARTC-12,227.28,227.3
ARTC-12,227.3,227.32
ARTC-12,227.32,227.34
ARTC-12,227.34,227.36
ARTC-12,227.36,227.38
ARTC-12,227.38,227.4
ARTC-12,227.4,227.42
ARTC-12,227.42,227.44
ARTC-12,227.44,227.46
ARTC-12,227.46,227.48
ARTC-12,227.48,227.5
ARTC-12,227.5,227.52
ARTC-12,227.52,227.54
ARTC-12,227.54,227.56
ARTC-12,227.56,227.58
ARTC-12,227.58,227.6
ARTC-12,227.6,227.62
ARTC-12,227.62,227.64
ARTC-12,227.64,227.66
ARTC-12,227.66,227.68
ARTC-12,227.68,227.7
ARTC-12,227.7,227.72
ARTC-12,227.72,227.74
ARTC-12,227.74,227.76
ARTC-12,227.76,227.78
ARTC-12,227.78,227.8
ARTC-12,227.8,227.82
ARTC-12,227.82,227.84
ARTC-12,227.84,227.86
ARTC-12,227.86,227.88
ARTC-12,227.88,227.9
ARTC-12,227.9,227.92
ARTC-12,227.92,227.94
ARTC-12,227.94,227.96
ARTC-12,227.96,227.98
ARTC-12,227.98,228
ARTC-12,228,228.02
ARTC-12,228.02,228.04
ARTC-12,228.04,228.06
ARTC-12,228.06,228.08
ARTC-12,228.08,228.1
ARTC-12,228.1,228.12
ARTC-12,228.12,228.14
ARTC-12,228.14,228.16
ARTC-12,228.16,228.18
ARTC-12,228.18,228.2
ARTC-12,228.2,228.22
ARTC-12,228.22,228.24
ARTC-12,228.24,228.26
ARTC-12,228.26,228.28
ARTC-12,228.28,228.3
ARTC-12,228.3,228.32
ARTC-12,228.32,228.34
ARTC-12,228.34,228.36
ARTC-12,228.36,228.38
ARTC-12,228.38,228.4
ARTC-12,228.4,228.42
ARTC-12,228.42,228.44
ARTC-12,228.44,228.46
ARTC-12,228.46,228.48
ARTC-12,228.48,228.5
ARTC-12,228.5,228.52
ARTC-12,228.52,228.54
ARTC-12,228.54,228.56
ARTC-12,228.56,228.58
ARTC-12,228.58,228.6
ARTC-12,228.6,228.62
ARTC-12,228.62,228.64
ARTC-12,228.64,228.66
ARTC-12,228.66,228.68
ARTC-12,228.68,228.7
ARTC-12,228.7,228.72
ARTC-12,228.72,228.74
ARTC-12,228.74,228.76
ARTC-12,228.76,228.78
ARTC-12,228.78,228.8
ARTC-12,228.8,228.82
ARTC-12,228.82,228.84
ARTC-12,228.84,228.86
ARTC-12,228.86,228.88
ARTC-12,228.88,228.9
ARTC-12,228.9,228.92
ARTC-12,228.92,228.94
ARTC-12,228.94,228.96
ARTC-12,228.96,228.98
ARTC-12,228.98,229
ARTC-12,229,229.02
ARTC-12,229.02,229.04
ARTC-12,229.04,229.06
ARTC-12,229.06,229.08
ARTC-12,229.08,229.1
ARTC-12,229.1,229.12
ARTC-12,229.12,229.14
ARTC-12,229.14,229.16
ARTC-12,229.16,229.18
ARTC-12,229.18,229.2
ARTC-12,229.2,229.22
ARTC-12,229.22,229.24
ARTC-12,229.24,229.26
ARTC-12,229.26,229.28
ARTC-12,229.28,229.3
ARTC-12,229.3,229.32
ARTC-12,229.32,229.34
ARTC-12,229.34,229.36
ARTC-12,229.36,229.38
ARTC-12,229.38,229.4
ARTC-12,229.4,229.42
ARTC-12,229.42,229.44
ARTC-12,229.44,229.46
ARTC-12,229.46,229.48
ARTC-12,229.48,229.5
ARTC-12,229.5,229.52
ARTC-12,229.52,229.54
ARTC-12,229.54,229.56
ARTC-12,229.56,229.58
ARTC-12,229.58,229.6
ARTC-12,229.6,229.62
ARTC-12,229.62,229.64
ARTC-12,229.64,229.66
ARTC-12,229.66,229.68
ARTC-12,229.68,229.7
ARTC-12,229.7,229.72
ARTC-12,229.72,229.74
ARTC-12,229.74,229.76
ARTC-12,229.76,229.78
ARTC-12,229.78,229.8
ARTC-12,229.8,229.82
ARTC-12,229.82,229.84
ARTC-12,229.84,229.86
ARTC-12,229.86,229.88
ARTC-12,229.88,229.9
ARTC-12,229.9,229.92
ARTC-12,229.92,229.94
ARTC-12,229.94,229.96
ARTC-12,229.96,229.98
ARTC-12,229.98,230
ARTC-12,230,230.02
ARTC-12,230.02,230.04
ARTC-12,230.04,230.06
